当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,下半场75前进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20200610.htm	,http://live.win007.com/detail/1867316cn.htm	,2020.06.11	,奥甲	,格拉茨风暴	,萨尔茨堡	,受让一球/球半	,受让球半	,0.98/0.92	,3	,3.5	,0.96/0.91	,7	,1.03/0.83	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200609.htm	,http://live.win007.com/detail/1783656cn.htm	,2020.12.01	,女欧国杯	,捷克女足	,摩尔多瓦女足	,五球	,四球半/五球	,0.40/1.25	,5/5.5	,5/5.5	,0.70/0.90	,9	,0.96/0.84	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200606.htm	,http://live.win007.com/detail/1868730cn.htm	,2020.06.06	,韩足总	,金海	,天安城	,平手/半球	,平手/半球	,0.96/0.80	,2.5	,2.5	,0.98/0.78	,没有中场或45或46	,没有中场或45或46	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200606.htm	,http://live.win007.com/detail/1868611cn.htm	,2020.06.07	,白俄超	,比斯特迪纳摩	,明斯克	,一球/球半	,一球/球半	,0.90/0.92	,2.5/3	,3/3.5	,0.96/0.84	,3.5/4	,0.98/0.82	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200601.htm	,http://live.win007.com/detail/1734388cn.htm	,2020.06.02	,德甲	,科隆	,RB莱比锡	,受让半球/一球	,受让一球	,1.07/0.84	,3	,3/3.5	,0.95/0.95	,4.5/5	,0.98/0.90	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200731.htm	,http://live.win007.com/detail/1727178cn.htm	,2020.08.01	,瑞士超	,圣加仑	,纳沙泰尔	,球半/两球	,两球/两球半	,1.04/0.86	,3.5	,4	,0.99/0.88	,6	,0.81/1.05	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200727.htm	,http://live.win007.com/detail/1873931cn.htm	,2020.07.27	,韩女联	,庆州FC女足	,报恩尚武女足	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200726.htm	,http://live.win007.com/detail/1727172cn.htm	,2020.07.26	,瑞士超	,巴塞尔	,卢加诺	,一球	,半球/一球	,0.94/0.95	,3	,3	,0.92/0.95	,6.5/7	,0.88/0.98	,5	,8	,1	,2	,1	
http://bf.win007.com/football/Over_20200724.htm	,http://live.win007.com/detail/1770691cn.htm	,2020.07.25	,意乙	,利沃诺	,克罗托内	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200724.htm	,http://live.win007.com/detail/1745238cn.htm	,2020.07.25	,葡超	,吉维森特	,费雷拉	,平手	,平手	,0.80/1.11	,2/2.5	,2.5	,1.06/0.81	,5/5.5	,0.85/1.01	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200723.htm	,http://live.win007.com/detail/1742447cn.htm	,2020.07.23	,乌克甲	,切拉什奇纳	,米尼	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,8	,4	,2	,2	
http://bf.win007.com/football/Over_20200722.htm	,http://live.win007.com/detail/1727165cn.htm	,2020.07.23	,瑞士超	,图恩	,塞尔维特	,受让平手/半球	,平手	,1.07/0.83	,3	,3	,1.00/0.87	,3.5/4	,0.93/0.93	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200718.htm	,http://live.win007.com/detail/1874500cn.htm	,2020.07.18	,澳西超	,ECU乔达路普	,FC索伦托	,受让平手/半球	,平手/半球	,1.00/0.82	,3/3.5	,3/3.5	,1.00/0.80	,3.5/4	,0.96/0.88	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200718.htm	,http://live.win007.com/detail/1728069cn.htm	,2020.07.18	,英冠	,布莱克本	,雷丁	,平手/半球	,平手/半球	,0.88/1.02	,2/2.5	,2.5	,0.90/0.97	,4.5	,1.09/0.77	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200718.htm	,http://live.win007.com/detail/1728073cn.htm	,2020.07.18	,英冠	,女王公园巡游者	,米尔沃尔	,受让平手/半球	,受让半球/一球	,0.87/1.03	,2.5	,2.5	,1.01/0.86	,2/2.5	,0.79/1.07	,1	,7	,5	,1	,1	
http://bf.win007.com/football/Over_20200715.htm	,http://live.win007.com/detail/1763725cn.htm	,2020.07.16	,意甲	,森索罗	,尤文图斯	,受让一球	,受让半球/一球	,1.02/0.89	,3	,3	,0.88/1.02	,4.5/5	,0.93/0.95	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200713.htm	,http://live.win007.com/detail/1873916cn.htm	,2020.07.13	,韩女联	,首尔亚马逊女足	,世宗龟尾女足	,受让平手/半球	,受让平手/半球	,0.78/0.98	,3	,3	,0.79/0.97	,4.5/5	,0.80/1.00	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200713.htm	,http://live.win007.com/detail/1875124cn.htm	,2020.07.14	,美职业	,洛杉矶FC	,休斯敦迪纳摩	,一球	,半球/一球	,0.87/1.03	,3.5	,3	,0.88/1.00	,6	,1.03/0.84	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200712.htm	,http://live.win007.com/detail/1875693cn.htm	,2020.07.12	,白俄超	,埃涅尔格提克BGU	,鲁赫布雷斯特	,平手/半球	,平手	,0.81/1.01	,2.5	,2.5	,1.00/0.80	,5.5	,0.87/0.93	,4	,9	,2	,3	,2	
http://bf.win007.com/football/Over_20200712.htm	,http://live.win007.com/detail/1876628cn.htm	,2020.07.13	,乌克超	,德斯纳切尼赫夫	,顿涅茨克矿工	,受让平手/半球	,平手	,0.97/0.85	,2.5/3	,3	,0.92/0.88	,4.5	,0.81/1.05	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200710.htm	,http://live.win007.com/detail/1825810cn.htm	,2020.07.11	,伊朗超	,沙辛布什尔	,佐伯阿汉	,平手	,受让平手/半球	,0.72/1.13	,2	,2	,1.07/0.75	,3/3.5	,0.98/0.84	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200710.htm	,http://live.win007.com/detail/1770660cn.htm	,2020.07.11	,意乙	,斯佩齐亚	,科森扎	,半球/一球	,半球	,1.08/0.82	,2.5	,2.5	,1.06/0.81	,3/3.5	,1.01/0.85	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200705.htm	,http://live.win007.com/detail/1721300cn.htm	,2020.07.06	,俄超	,克拉斯诺达尔	,圣彼得堡泽尼特	,受让平手/半球	,受让平手/半球	,1.08/0.82	,2.5	,2.5/3	,0.97/0.90	,4.5	,0.96/0.90	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200704.htm	,http://live.win007.com/detail/1831408cn.htm	,2020.07.04	,韩K联	,水原三星	,FC首尔	,平手/半球	,平手/半球	,1.02/0.88	,2/2.5	,2	,0.79/1.08	,5/5.5	,0.81/1.05	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200703.htm	,http://live.win007.com/detail/1733182cn.htm	,2020.07.04	,瑞士甲	,阿劳	,洛桑	,受让半球	,受让一球	,0.83/1.05	,3	,3.5	,0.98/0.88	,4.5/5	,0.79/1.07	,3	,9	,3	,3	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://live.win007.com/detail/1879861cn.htm	,2020.08.30	,中超	,江苏苏宁易购	,河南建业	,半球/一球	,一球/球半	,0.80/1.06	,2.5/3	,2.5/3	,0.93/0.91	,6.5	,1.04/0.80	,5	,7	,1	,1	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://live.win007.com/detail/1876475cn.htm	,2020.08.30	,瑞典超	,奥雷布洛	,诺科平	,受让半球/一球	,受让一球/球半	,0.93/0.96	,2.5/3	,3	,0.80/1.08	,5.5/6	,0.85/1.02	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200830.htm	,http://live.win007.com/detail/1876879cn.htm	,2020.08.30	,挪超	,奥德格伦兰	,莫达伦	,一球/球半	,半球/一球	,0.82/1.08	,3	,2.5/3	,1.03/0.85	,6.5	,0.86/1.01	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200830.htm	,http://live.win007.com/detail/1876057cn.htm	,2020.08.31	,美乙	,洛杉矶银河B队	,拉斯维加斯光	,平手/半球	,半球	,0.98/0.78	,3/3.5	,3	,0.99/0.77	,3.5	,1.01/0.81	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200829.htm	,http://live.win007.com/detail/1911597cn.htm	,2020.08.29	,球会友谊	,SV索尼克斯	,万纳艾克尔	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200829.htm	,http://live.win007.com/detail/1907296cn.htm	,2020.08.29	,球会友谊	,奥尔堡	,兰德斯	,平手/半球	,半球	,1.00/0.82	,2.5/3	,2.5/3	,0.80/1.00	,5.5/6	,0.92/0.94	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200829.htm	,http://live.win007.com/detail/1907337cn.htm	,2020.08.29	,荷兰杯	,特列德	,VV胡戈赞德	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,8	,3	,2	,2	
http://bf.win007.com/football/Over_20200829.htm	,http://live.win007.com/detail/1908063cn.htm	,2020.08.29	,英联杯	,斯蒂文尼奇	,朴茨茅斯	,受让半球/一球	,受让一球	,0.80/1.02	,2.5/3	,2.5	,0.92/0.88	,6.5	,1.00/0.86	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200829.htm	,http://live.win007.com/detail/1909847cn.htm	,2020.08.29	,球会友谊	,基哈文	,皇家克诺克	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200829.htm	,http://live.win007.com/detail/1908676cn.htm	,2020.08.29	,球会友谊	,阿劳	,克里恩斯	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200829.htm	,http://live.win007.com/detail/1910003cn.htm	,2020.08.30	,球会友谊	,蒂比兹	,法兰波垒斯	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,8	,2	,2	,2	
http://bf.win007.com/football/Over_20200826.htm	,http://live.win007.com/detail/1857883cn.htm	,2020.08.27	,巴西杯	,维多利亚	,塞阿拉	,平手	,平手	,1.01/0.69	,2	,2	,1.02/0.68	,4/4.5	,0.80/1.00	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200825.htm	,http://live.win007.com/detail/1840174cn.htm	,2020.08.25	,澳昆超	,摩顿湾联	,卡帕拉巴	,半球/一球	,半球/一球	,0.89/0.95	,4	,4	,0.99/0.83	,6/6.5	,0.94/0.88	,4	,8	,2	,2	,1	
http://bf.win007.com/football/Over_20200825.htm	,http://live.win007.com/detail/1837734cn.htm	,2020.08.26	,沙地联	,艾纳斯	,亚达禾	,球半	,两球/两球半	,1.02/0.80	,3	,3/3.5	,0.83/0.97	,8.5	,0.94/0.92	,6	,7	,0	,1	,1	
http://bf.win007.com/football/Over_20200823.htm	,http://live.win007.com/detail/1898605cn.htm	,2020.08.23	,乌克超	,禾斯克拉	,鲁克维尼基	,半球	,半球/一球	,0.98/0.86	,2/2.5	,2/2.5	,0.93/0.89	,5/5.5	,0.84/1.02	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200822.htm	,http://live.win007.com/detail/1870230cn.htm	,2020.08.22	,芬甲	,KPV科高拉	,格尼斯坦	,球半	,一球/球半	,0.96/0.93	,3/3.5	,3	,0.84/1.03	,4.5	,0.84/1.02	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200822.htm	,http://live.win007.com/detail/1876870cn.htm	,2020.08.22	,挪超	,博多格林特	,斯达	,两球	,两球	,1.02/0.88	,3.5/4	,3.5/4	,0.97/0.91	,4/4.5	,1.08/0.79	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200822.htm	,http://live.win007.com/detail/1859006cn.htm	,2020.08.23	,巴西乙	,累西腓航海	,尤文图德	,平手/半球	,半球	,1.05/0.85	,2	,2	,1.07/0.79	,5/5.5	,0.93/0.93	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200819.htm	,http://live.win007.com/detail/1872409cn.htm	,2020.08.19	,日职联	,川崎前锋	,大阪樱花	,半球	,半球/一球	,0.78/1.13	,2.5	,2.5	,0.83/1.05	,4.5	,0.91/0.96	,3	,7	,3	,1	,0	
http://bf.win007.com/football/Over_20200819.htm	,http://live.win007.com/detail/1889617cn.htm	,2020.08.19	,欧联U19	,萨尔茨堡U19	,里昂U19	,半球	,一球/球半	,0.60/1.28	,3	,3.5	,0.70/1.11	,5/5.5	,0.79/1.01	,3	,7	,3	,1	,0	
http://bf.win007.com/football/Over_20200819.htm	,http://live.win007.com/detail/1864457cn.htm	,2020.08.20	,冰岛甲	,特罗图尔	,格林达维克	,受让一球	,受让一球	,0.81/1.01	,3	,3.5	,0.99/0.81	,3.5/4	,0.96/0.88	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200816.htm	,http://live.win007.com/detail/1876022cn.htm	,2020.08.16	,美乙	,雷诺CF	,波特兰伐木者后备队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,7	,2	,1	,0	
http://bf.win007.com/football/Over_20200816.htm	,http://live.win007.com/detail/1879903cn.htm	,2020.08.16	,中超	,青岛黄海青港	,北京中赫国安	,受让球半/两球	,受让一球/球半	,1.03/0.83	,3/3.5	,2.5/3	,0.80/1.04	,6.5/7	,0.90/0.94	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200813.htm	,http://live.win007.com/detail/1876448cn.htm	,2020.08.14	,瑞典超	,埃尔夫斯堡	,法尔肯堡	,一球	,一球	,1.05/0.83	,3	,3	,0.82/1.05	,5.5/6	,1.13/0.75	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200809.htm	,http://live.win007.com/detail/1876856cn.htm	,2020.08.09	,挪超	,斯托姆加斯特	,桑德菲杰	,半球	,半球/一球	,0.89/1.01	,2.5/3	,3	,1.07/0.81	,4.5/5	,1.00/0.87	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200808.htm	,http://live.win007.com/detail/1872997cn.htm	,2020.08.08	,日职乙	,山形山神	,京都不死鸟	,平手/半球	,受让平手/半球	,1.09/0.79	,2/2.5	,2	,0.95/0.92	,5/5.5	,0.89/0.98	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200807.htm	,http://live.win007.com/detail/1879488cn.htm	,2020.08.08	,瑞典甲	,松兹瓦尔	,卢恩斯基尔	,半球/一球	,半球	,0.89/0.99	,2.5	,2.5	,1.00/0.86	,4.5	,1.07/0.79	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200803.htm	,http://live.win007.com/detail/1876423cn.htm	,2020.08.04	,瑞典超	,埃尔夫斯堡	,天狼星	,半球	,半球	,0.97/0.92	,2.5	,2.5/3	,0.85/1.03	,5.5	,0.85/1.02	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200801.htm	,http://live.win007.com/detail/1885151cn.htm	,2020.08.01	,白俄超	,斯拉维亚莫兹里	,伊斯洛奇明斯克	,受让平手/半球	,受让平手/半球	,0.81/1.01	,2.5	,2.5	,0.89/0.91	,4.5	,1.03/0.77	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200930.htm	,http://live.win007.com/detail/1915271cn.htm	,2020.09.30	,意甲	,贝内文托	,国际米兰	,受让球半	,受让球半	,1.02/0.89	,3	,3/3.5	,0.97/0.93	,6.5/7	,0.76/1.13	,5	,7	,1	,1	,0	
http://bf.win007.com/football/Over_20200930.htm	,http://live.win007.com/detail/1876160cn.htm	,2020.10.01	,美乙	,迈阿密FC	,查尔斯顿电池	,受让半球/一球	,受让平手/半球	,0.99/0.77	,2.5/3	,3	,0.89/0.87	,3.5/4	,0.92/0.90	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200929.htm	,http://live.win007.com/detail/1932661cn.htm	,2020.09.29	,埃及超	,肯特拉特斯	,FC马萨	,一球	,一球	,1.02/0.86	,2	,2/2.5	,0.95/0.91	,6.5	,1.04/0.82	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200929.htm	,http://live.win007.com/detail/1873411cn.htm	,2020.09.30	,挪甲	,UII奇萨	,特罗姆瑟	,受让半球/一球	,受让半球/一球	,0.93/0.95	,3	,3	,0.98/0.88	,5.5/6	,0.89/0.97	,4	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200929.htm	,http://live.win007.com/detail/1864507cn.htm	,2020.09.30	,冰岛甲	,莱纳福斯克鲁斯菲泽多	,雷克尼尔雷克雅未克	,受让一球/球半	,受让两球	,0.86/0.96	,3/3.5	,3.5	,0.96/0.84	,没有中场或45或46	,没有中场或45或46	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200928.htm	,http://live.win007.com/detail/1873405cn.htm	,2020.09.28	,挪甲	,格鲁德	,艾伊加登	,半球/一球	,半球/一球	,0.95/0.93	,3	,3	,0.95/0.91	,2.5	,0.86/1.00	,1	,7	,5	,1	,1	
http://bf.win007.com/football/Over_20200928.htm	,http://live.win007.com/detail/1894871cn.htm	,2020.09.29	,德乙	,柏德博恩	,汉堡	,平手	,受让平手/半球	,1.01/0.89	,2.5/3	,3	,1.03/0.85	,6.5/7	,0.93/0.94	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200927.htm	,http://live.win007.com/detail/1930470cn.htm	,2020.09.27	,韩K联	,浦项制铁	,光州FC	,半球/一球	,半球	,0.91/0.99	,2.5/3	,3	,0.90/0.97	,2.5/3	,1.00/0.86	,1	,8	,5	,2	,1	
http://bf.win007.com/football/Over_20200927.htm	,http://live.win007.com/detail/1849701cn.htm	,2020.09.27	,哈萨超	,奥肯咸特普斯	,阿拉木图凯拉特	,受让一球/球半	,受让球半	,0.99/0.83	,2.5/3	,3	,0.96/0.84	,5.5	,0.98/0.86	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200927.htm	,http://live.win007.com/detail/1915283cn.htm	,2020.09.27	,意甲	,那不勒斯	,热那亚	,球半	,两球	,1.08/0.83	,3	,3	,0.80/1.11	,2.5	,0.89/0.99	,1	,6	,5	,0	,0	
http://bf.win007.com/football/Over_20200927.htm	,http://live.win007.com/detail/1911002cn.htm	,2020.09.27	,土甲	,阿尔塔伊	,埃斯基谢希尔体育	,一球/球半	,球半	,0.80/0.96	,2.5/3	,3	,0.99/0.77	,没有中场或45或46	,没有中场或45或46	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200926.htm	,http://live.win007.com/detail/1915286cn.htm	,2020.09.26	,意甲	,都灵	,亚特兰大	,受让半球	,受让一球	,0.82/1.09	,3	,3	,0.88/1.02	,6.5/7	,0.95/0.93	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200925.htm	,http://live.win007.com/detail/1885916cn.htm	,2020.09.25	,澳威超	,黑镇市足球俱乐部	,悉尼联盟	,受让半球/一球	,受让半球	,0.84/0.98	,3	,3	,0.80/1.00	,4.5/5	,0.84/1.02	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200925.htm	,http://live.win007.com/detail/1903715cn.htm	,2020.09.25	,马来甲	,森美兰州	,古晋足协	,半球	,半球/一球	,0.85/0.85	,2.5/3	,2.5/3	,0.77/0.93	,6.5/7	,0.80/0.90	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200925.htm	,http://live.win007.com/detail/1921636cn.htm	,2020.09.26	,瑞士甲	,温特图尔	,阿劳	,平手/半球	,半球	,0.93/0.95	,3/3.5	,3.5/4	,0.99/0.87	,6	,1.01/0.85	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200925.htm	,http://live.win007.com/detail/1918416cn.htm	,2020.09.26	,保超	,CSKA索菲亚	,伊塔尔	,球半	,球半	,0.88/0.94	,2.5	,2.5	,0.94/0.86	,5.5	,1.08/0.74	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200924.htm	,http://live.win007.com/detail/1923324cn.htm	,2020.09.24	,美职业	,洛杉矶FC	,温哥华白帽	,两球	,两球半	,0.89/1.01	,3.5/4	,4/4.5	,0.90/0.98	,7/7.5	,0.95/0.92	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200924.htm	,http://live.win007.com/detail/1927683cn.htm	,2020.09.25	,欧罗巴杯	,卡拉卡斯维克	,第比利斯迪纳摩	,受让平手/半球	,受让半球	,0.85/0.97	,2.5	,2.5	,1.01/0.79	,2	,0.86/0.94	,1	,7	,5	,1	,1	
http://bf.win007.com/football/Over_20200924.htm	,http://live.win007.com/detail/1927687cn.htm	,2020.09.25	,欧罗巴杯	,LASK林茨	,斯特里达	,一球	,一球	,0.82/1.00	,3	,3	,0.84/0.96	,3.5/4	,0.96/0.84	,2	,7	,4	,1	,0	
http://bf.win007.com/football/Over_20200923.htm	,http://live.win007.com/detail/1873120cn.htm	,2020.09.23	,日职乙	,松本山雅	,FC琉球	,平手/半球	,平手	,0.85/1.04	,2.5	,2.5	,0.971/0.909	,4.5	,0.82/1.05	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200923.htm	,http://live.win007.com/detail/1911751cn.htm	,2020.09.23	,巴林甲	,席特拉	,玛基亚	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,6	,8	,0	,2	,2	
http://bf.win007.com/football/Over_20200923.htm	,http://live.win007.com/detail/1927707cn.htm	,2020.09.24	,英联杯	,弗利特伍德	,埃弗顿	,受让一球/球半	,受让球半	,1.00/0.88	,2.5/3	,3	,0.91/0.95	,3.5	,0.96/0.90	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200923.htm	,http://live.win007.com/detail/1927704cn.htm	,2020.09.24	,英联杯	,莫雷坎比	,纽卡斯尔联	,受让球半	,受让球半/两球	,0.89/0.99	,2.5/3	,3	,1.01/0.85	,7	,0.91/0.95	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200922.htm	,http://live.win007.com/detail/1929259cn.htm	,2020.09.23	,英足总杯	,塔德卡斯特	,利瑟兰	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,9	,3	,3	,3	
http://bf.win007.com/football/Over_20200922.htm	,http://live.win007.com/detail/1929286cn.htm	,2020.09.23	,英足总杯	,布顿	,贝柏城	,一球/球半	,球半	,0.98/0.84	,3	,3/3.5	,0.93/0.87	,4.5	,0.78/1.02	,3	,7	,3	,1	,0	
http://bf.win007.com/football/Over_20200921.htm	,http://live.win007.com/detail/1840837cn.htm	,2020.09.22	,亚冠杯	,塔亚文	,沙瑞加	,半球	,受让平手/半球	,0.81/1.07	,2.5	,2/2.5	,0.89/0.97	,2/2.5	,0.87/0.99	,1	,6	,5	,0	,0	
http://bf.win007.com/football/Over_20200921.htm	,http://live.win007.com/detail/1834531cn.htm	,2020.09.22	,爱超	,沙姆洛克流浪	,沃特福德联队	,球半	,球半	,0.90/0.99	,2.5	,2.5	,0.86/1.01	,4.5	,1.04/0.82	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200921.htm	,http://live.win007.com/detail/1832301cn.htm	,2020.09.22	,冰岛超	,斯塔尔南	,瓦路尔	,受让平手/半球	,受让平手/半球	,1.07/0.83	,3/3.5	,3	,0.85/1.01	,7	,0.94/0.92	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200920.htm	,http://live.win007.com/detail/1917678cn.htm	,2020.09.20	,奥乙	,BW林茨	,奥地利卢斯特瑙	,平手/半球	,平手/半球	,0.93/0.95	,3	,3/3.5	,0.95/0.91	,6.5/7	,0.86/1.00	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200920.htm	,http://live.win007.com/detail/1890082cn.htm	,2020.09.20	,比甲	,威尔郡	,布鲁日	,受让一球	,受让一球/球半	,1.05/0.85	,2.5/3	,3	,0.87/1.00	,5.5/6	,0.80/1.06	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200919.htm	,http://live.win007.com/detail/1903336cn.htm	,2020.09.20	,巴拉甲	,亚松森奥林匹亚	,卢捷诺体育会	,一球	,一球	,0.89/0.93	,2.5/3	,3	,0.98/0.82	,5.5	,0.94/0.90	,4	,7	,2	,1	,0	
http://bf.win007.com/football/Over_20200918.htm	,http://live.win007.com/detail/1912860cn.htm	,2020.09.19	,葡超	,法马利卡奥	,本菲卡	,受让球半	,受让球半	,0.86/1.04	,2.5/3	,2.5/3	,0.83/1.04	,4.5/5	,0.79/1.07	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200918.htm	,http://live.win007.com/detail/1892917cn.htm	,2020.09.19	,捷甲	,布拉格斯拉维亚	,特普利斯	,两球/两球半	,两球半	,0.86/1.02	,3	,3.5	,0.90/0.96	,5/5.5	,1.12/0.75	,3	,6	,3	,0	,0	
